Id,Label,Type
13528,Glicine,Restaurant
13529,Wistèria,Restaurant
13530,Senso Lake Garda Alfio Ghezzi,Restaurant
13531,Pulejo,Restaurant
13532,Cracco Portofino,Restaurant
13533,Procaccini,Restaurant
13534,Cannavacciuolo Countryside,Restaurant
13535,Cavallino,Restaurant
13536,Osmosi,Restaurant
13537,Serrae Villa Fiesole,Restaurant
13538,Matteo Grandi in Basilica,Restaurant
13539,Alici,Restaurant
13540,Acqua Pazza,Restaurant
13541,Osteria Acquarol,Restaurant
13542,Lorelei,Restaurant
13543,Moebius Sperimentale,Restaurant
13544,Principe Cerami,Restaurant
13545,Peter Brunel Ristorante Gourmet,Restaurant
13546,FRE,Restaurant
13547,Piano35,Restaurant
13548,Il Fuoco Sacro,Restaurant
13549,Villa Naj,Restaurant
13550,Il Tiglio,Restaurant
13551,SanBrite,Restaurant
13552,Cannavacciuolo Vineyard,Restaurant
13553,Casa Bertini,Restaurant
13554,Volta del Fuenti by Michele De Blasio,Restaurant
13555,Contrada Bricconi,Restaurant
13556,Elementi,Restaurant
13557,O Me O Il Mare,Restaurant
13558,Grual,Restaurant
13559,ARIA,Restaurant
13560,Gusto by Sadler,Restaurant
13561,Anima,Restaurant
13562,Vineria Modì,Restaurant
13563,Casa Buono,Restaurant
13564,Re Santi e Leoni,Restaurant
13565,Cortile Spirito Santo,Restaurant
13566,Sciabola,Restaurant
13567,Cannavacciuolo Le Cattedrali Asti,Restaurant
13568,Linfa,Restaurant
13569,Octavin,Restaurant
13570,Mec Restaurant,Restaurant
13571,Idylio by Apreda,Restaurant
13572,Gabbiano 3.0,Restaurant
13573,Apostelstube,Restaurant
13574,In Viaggio - Claudio Melis,Restaurant
13575,Dissapore di Andrea Catalano,Restaurant
13576,Unforgettable,Restaurant
13577,Mater1apr1ma,Restaurant
13578,Sine by Di Pinto,Restaurant
13579,Porcino,Restaurant
13580,Acqua,Restaurant
13581,Vignamare,Restaurant
13582,Grow Restaurant,Restaurant
13583,Andrea Larossa,Restaurant
13584,Atto di Vito Mollica,Restaurant
13585,Da Lucio,Restaurant
13586,Līmū,Restaurant
13587,Quintessenza,Restaurant
13588,Paca,Restaurant
13589,Abba,Restaurant
13590,Ancòra,Restaurant
13591,Abbruzzino Oltre,Restaurant
13592,Retroscena,Restaurant
13593,Casa Sgarra,Restaurant
13594,Otto Geleng,Restaurant
13595,IYO Kaiseki,Restaurant
13596,Casa Leali,Restaurant
13597,Don Alfonso 1890 San Barbato,Restaurant
13598,Iacobucci,Restaurant
13599,Borgo Sant'Anna,Restaurant
13600,Cetaria,Restaurant
13601,Zia,Restaurant
13602,Lunasia,Restaurant
13603,Impronte,Restaurant
13604,Xiquet,Restaurant
13605,Rooster & Owl,Restaurant
13606,Masseria,Restaurant
13607,Omakase at Barracks Row,Restaurant
13608,The Dabney,Restaurant
13609,Elcielo Washington DC,Restaurant
13610,Oyster Oyster,Restaurant
13611,Pineapple and Pearls,Restaurant
13612,Causa,Restaurant
13613,Bresca,Restaurant
13614,Imperfecto: The Chef's Table,Restaurant
13615,Sushi Nakazawa Washington DC,Restaurant
13616,Albi,Restaurant
13617,Gravitas,Restaurant
13618,Mita,Restaurant
13619,Rose’s Luxury,Restaurant
13620,Rania,Restaurant
13621,Little Pearl,Restaurant
13622,Fiola,Restaurant
13623,Her Place Supper Club,Restaurant
13624,Provenance,Restaurant
13625,311 Omakase,Restaurant
13626,Friday Saturday Sunday,Restaurant
13627,Le Pavillon,Restaurant
13628,Huso,Restaurant
13629,Bridges,Restaurant
13630,La Bastide by Andrea Calstier,Restaurant
13631,Tsukimi,Restaurant
13632,Corima,Restaurant
13633,Jua,Restaurant
13634,Kochi,Restaurant
13635,Frevo,Restaurant
13636,Torien,Restaurant
13637,Tempura Matsui,Restaurant
13638,Le Coucou,Restaurant
13639,Estela,Restaurant
13640,Sushi Nakazawa New York,Restaurant
13641,Noda,Restaurant
13642,Jeju Noodle Bar,Restaurant
13643,Meju,Restaurant
13644,Café Boulud,Restaurant
13645,Semma,Restaurant
13646,Francie,Restaurant
13647,Yoshino,Restaurant
13648,Oxomoco,Restaurant
13649,Cote,Restaurant
13650,Crown Shy,Restaurant
13651,Jōji,Restaurant
13652,YingTao,Restaurant
13653,Shmoné,Restaurant
13654,Gramercy Tavern,Restaurant
13655,Oiji Mi,Restaurant
13656,The Four Horsemen,Restaurant
13657,Daniel,Restaurant
13658,Rezdôra,Restaurant
13659,Family Meal at Blue Hill,Restaurant
13660,Dirt Candy,Restaurant
13661,Tuome,Restaurant
13662,Shota Omakase,Restaurant
13663,Bar Miller,Restaurant
13664,bōm,Restaurant
13665,Noz 17,Restaurant
13666,Torrisi,Restaurant
13667,Casa Mono,Restaurant
13668,Kosaka,Restaurant
13669,Restaurant Yuu,Restaurant
13670,63 Clinton,Restaurant
13671,Nōksu,Restaurant
13672,Essential by Christophe,Restaurant
13673,Icca,Restaurant
13674,L’Abeille,Restaurant
13675,Mari,Restaurant
13676,Galit,Restaurant
13677,Mako,Restaurant
13678,Schwa,Restaurant
13679,Atelier,Restaurant
13680,Cariño,Restaurant
13681,EL Ideas,Restaurant
13682,Elske,Restaurant
13683,Indienne,Restaurant
13684,Esmé,Restaurant
13685,Moody Tongue,Restaurant
13686,Next,Restaurant
13687,Topolobampo,Restaurant
13688,Sepia,Restaurant
13689,Boka,Restaurant
13690,Feld,Restaurant
13691,Molina,Restaurant
13692,Beta,Restaurant
13693,DC. by Darren Chin,Restaurant
13694,Au Jardin,Restaurant
13695,Akar,Restaurant
13696,Chim by Chef Noom,Restaurant
13697,Auntie Gaik Lean's Old School Eatery,Restaurant
13698,Terra Dining,Restaurant
13699,La Promenade - Maison Dallais,Restaurant
13700,La Chassagnette,Restaurant
13701,Thierry Schwartz - Table Naturelle,Restaurant
13702,Les Frères Ibarboure,Restaurant
13703,Maison Fantin Latour - Stéphane Froidevaux,Restaurant
13704,Restaurant Papilio,Restaurant
13705,Vino Locale,Restaurant
13706,TURK FATİH TUTAK,Restaurant
13707,La Table de Christophe Dufossé,Restaurant
13708,Entrée,Restaurant
13709,LEVITATE,Restaurant
13710,La Villa,Restaurant
13711,Štangl,Restaurant
13712,Field,Restaurant
13713,ESSENS,Restaurant
13714,La Degustation Bohême Bourgeoise,Restaurant
13715,Casa De Carli,Restaurant
13716,Langouste,Restaurant
13717,Fleur de Sel,Restaurant
13718,Alba,Restaurant
13719,Jamavar,Restaurant
13720,IDAM by Alain Ducasse,Restaurant
13721,Arkestra,Restaurant
13722,Araka,Restaurant
13723,Kitchen By Osman Sezener,Restaurant
13724,Narımor,Restaurant
13725,Araf İstanbul,Restaurant
13726,Revithia,Restaurant
13727,Neolokal,Restaurant
13728,Teruar Urla,Restaurant
13729,Casa Lavanda,Restaurant
13730,Sankai by Nagaya,Restaurant
13731,OD Urla,Restaurant
13732,Maçakızı,Restaurant
13733,Mezra Yalıkavak,Restaurant
13734,Mikla,Restaurant
13735,Nicole,Restaurant
13736,Elsa Marcel Ravin,Restaurant
13737,Nori,Restaurant
13738,La Bastide Bourrelly - Mathias Dandine,Restaurant
13739,De Copain,Restaurant
13740,Mariette,Restaurant
13741,La Fontanella,Restaurant
13742,Restaurant Coquo,Restaurant
13743,Flacon,Restaurant
13744,Subtiel,Restaurant
13745,Basile,Restaurant
13746,"Amore, Pasta e Gioia",Restaurant
13747,Moscou By Danny Horseele,Restaurant
13748,Bloesem,Restaurant
13749,Collage,Restaurant
13750,Myungbodang,Restaurant
13751,SAN,Restaurant
13752,Matsuzaki,Restaurant
13753,Songheonjip,Restaurant
13754,1969 Buwondong Kalguksu,Restaurant
13755,Meerok Super,Restaurant
13756,Zandunga,Restaurant
13757,IAán,Restaurant
13758,3rd Samgyetang,Restaurant
13759,Cølbo,Restaurant
13760,Zum Ackerbürger Can Basar,Restaurant
13761,WELA,Restaurant
13762,OTSUKA,Restaurant
13763,Hong,Restaurant
13764,Tanjiah,Restaurant
13765,OVUN Bistro,Restaurant
13766,The Rubi Room at Hōchō,Restaurant
13767,Namu,Restaurant
13768,Julien by Daniel Boulud,Restaurant
13769,Tamees House,Restaurant
13770,Taleed by Michael Mina,Restaurant
13771,Yokari,Restaurant
13772,Aseeb,Restaurant
13773,The Globe,Restaurant
13774,Next Door by Imperial,Restaurant
13775,Dergi Praha,Restaurant
13776,STeaK Restaurant,Restaurant
13777,Bockem,Restaurant
13778,Benjamin,Restaurant
13779,Sansho,Restaurant
13780,Pot au Feu,Restaurant
13781,CottoCrudo,Restaurant
13782,Yamato,Restaurant
13783,Aromi,Restaurant
13784,Grand Cru,Restaurant
13785,Na Spilce,Restaurant
13786,LEAF,Restaurant
13787,Malá Dvorana,Restaurant
13788,PRIME STEAK,Restaurant
13789,Amano,Restaurant
13790,Divinis,Restaurant
13791,Piano Nobile,Restaurant
13792,Le Marché,Restaurant
13793,420 Restaurant,Restaurant
13794,Vallmo,Restaurant
13795,QQ Asian Kitchen,Restaurant
13796,Monarch,Restaurant
13797,V Zátiši,Restaurant
13798,Apelace21,Restaurant
13799,Marie B,Restaurant
13800,Taro,Restaurant
13801,Chapelle,Restaurant
13802,ARRIGŌ,Restaurant
13803,Babiččina zahrada,Restaurant
13804,Grandrestaurant Pupp,Restaurant
13805,Borgo Agnese,Restaurant
13806,V Bezovém Údolí,Restaurant
13807,La Finestra in Cucina,Restaurant
13808,Café Imperial,Restaurant
13809,Portfolio,Restaurant
13810,SAVOYA,Restaurant
13811,Kohout NA VÍNĚ,Restaurant
13812,Mlýnec,Restaurant
13813,Pavillon Steak House,Restaurant
13814,Parzival,Restaurant
13815,Antricote Steakhouse,Restaurant
13816,La Veranda,Restaurant
13817,Sůl a Řepa,Restaurant
13818,Cattaleya,Restaurant
13819,Tlustá Kachna,Restaurant
13820,STŮL,Restaurant
13821,U Štěpána,Restaurant
13822,Coda,Restaurant
13823,Salabka,Restaurant
13824,ELEMENT,Restaurant
13825,Soyka,Restaurant
13826,S5 by Angie,Restaurant
13827,SkyLounge,Restaurant
13828,Homa,Restaurant
13829,Legat 1903,Restaurant
13830,Gušti mora,Restaurant
13831,The Square,Restaurant
13832,Restoran 27,Restaurant
13833,Puter,Restaurant
13834,Prime,Restaurant
13835,Pinòt,Restaurant
13836,Salon 1905,Restaurant
13837,The Twenty Two,Restaurant
13838,Klub Književnika by Branko Kisic,Restaurant
13839,Na Ćošku,Restaurant
13840,Mezestoran Dvorište,Restaurant
13841,Magellan,Restaurant
13842,L'Adresse,Restaurant
13843,Ebisu,Restaurant
13844,Comunale Caffè e Cucina,Restaurant
13845,Suvenir,Restaurant
13846,Schwarzfischer,Restaurant
13847,Zur goldenen Birn,Restaurant
13848,Hermann's Jagdstube,Restaurant
13849,TIAN Bistro am Spittelberg,Restaurant
13850,Der Schützenwirt,Restaurant
13851,RAR Fine Dining,Restaurant
13852,Chef's Table by Gesser,Restaurant
13853,La Vallée - Das Bistro im Casino,Restaurant
13854,Wirtshaus im Dorfhotel Mayer,Restaurant
13855,Strasserwirt Gourmetstuben,Restaurant
13856,Gasthof Rössle,Restaurant
13857,Kirchenwirt,Restaurant
13858,Collina am Berg,Restaurant
13859,Restaurant am Hochfuchs,Restaurant
13860,Teppanyaki WAJO,Restaurant
13861,Hachi,Restaurant
13862,Wagyuchugokusai Kumanohanare,Restaurant
13863,Sushi Shigenaga,Restaurant
13864,Naniwaryori Satou,Restaurant
13865,Osteria Ottanta Sette,Restaurant
13866,Kushikatsu Daibon,Restaurant
13867,Sumibi Iwata,Restaurant
13868,Sushi Takumi,Restaurant
13869,Sumisho Mikuriya,Restaurant
13870,Loris,Restaurant
13871,Carbone Doha,Restaurant
13872,Masala Library,Restaurant
13873,MURU,Restaurant
13874,Liang,Restaurant
13875,SAWA by Sanad,Restaurant
13876,Salt Road,Restaurant
13877,Em Sherif,Restaurant
13878,Rivaaj,Restaurant
13879,Desert Rose Café,Restaurant
13880,La Petite Maison (LPM),Restaurant
13881,Hakkasan,Restaurant
13882,Gymkhana,Restaurant
13883,Koo Madame,Restaurant
13884,Dar Yema,Restaurant
13885,Chicago Rare,Restaurant
13886,SMAT,Restaurant
13887,Saasna,Restaurant
13888,Zuma,Restaurant
13889,Kai’s Songbird,Restaurant
13890,yūn,Restaurant
13891,Mr & Mrs Hawker,Restaurant
13892,Hunters Room & Grill,Restaurant
13893,Bayt Sharq,Restaurant
13894,Dalchini,Restaurant
13895,Coya,Restaurant
13896,Shanghai Me Doha,Restaurant
13897,TONO,Restaurant
13898,Morimoto,Restaurant
13899,BiBo,Restaurant
13900,La Mar by Gastón Acurio,Restaurant
13901,Curiosa by Jean-Georges,Restaurant
13902,Nobu,Restaurant
13903,Kardeşler Restoran,Restaurant
13904,Sofram Restaurant,Restaurant
13905,Uzundere Kapadokya Mutfağı,Restaurant
13906,Emektar Kebap,Restaurant
13907,Gün Lokantası,Restaurant
13908,Balmumu Dükkan Lokanta,Restaurant
13909,Seyhan Et,Restaurant
13910,Okra İstanbul,Restaurant
13911,Lil'a Restaurant,Restaurant
13912,Hus Şarapçılık,Restaurant
13913,Lokanta by Divan,Restaurant
13914,AZUR,Restaurant
13915,Yeni Lokanta,Restaurant
13916,Topaz,Restaurant
13917,AQUA,Restaurant
13918,Kasap Fuat Alsancak,Restaurant
13919,Loft Elia,Restaurant
13920,Herise İstanbul,Restaurant
13921,Liman İstanbul,Restaurant
13922,Monteverdi Ristorante,Restaurant
13923,Sapa İstanbul,Restaurant
13924,Ernest's Bar by Çok Çok Pera,Restaurant
13925,Ruby,Restaurant
13926,Zuma Bodrum,Restaurant
13927,Sait,Restaurant
13928,Nobu İstanbul,Restaurant
13929,Itsumi,Restaurant
13930,Şans Restaurant,Restaurant
13931,Alaf,Restaurant
13932,The Red Balloon,Restaurant
13933,GALLADA,Restaurant
13934,ADA Restaurant,Restaurant
13935,Tık Tık Kadın Emeği,Restaurant
13936,Hodan Yalıkavak,Restaurant
13937,Yakamengen III,Restaurant
13938,Lokanta 1741,Restaurant
13939,Eleos Yeşilköy,Restaurant
13940,Calipso Fish,Restaurant
13941,Orfoz,Restaurant
13942,Seraf Vadi,Restaurant
13943,Muutto Anatolian Tapas Bar,Restaurant
13944,Malva,Restaurant
13945,Amavi,Restaurant
13946,Ritüel,Restaurant
13947,Reserved Restaurant,Restaurant
13948,Mori,Restaurant
13949,Barbarossa,Restaurant
13950,Seraf Mahmutbey,Restaurant
13951,1924 İstanbul,Restaurant
13952,Deraliye,Restaurant
13953,Levan,Restaurant
13954,OCAK,Restaurant
13955,Birinci Kordon Balık Restoran,Restaurant
13956,Moniq Restaurant,Restaurant
13957,Basta Neo Bistro,Restaurant
13958,Apartıman Yeniköy,Restaurant
13959,ÇARK balık Çeşme,Restaurant
13960,Rumelihisarı İskele,Restaurant
13961,Sunset Grill & Bar,Restaurant
13962,Tuğra Restaurant,Restaurant
13963,Mürver,Restaurant
13964,Beyti,Restaurant
13965,Borsa Restaurant,Restaurant
13966,Aila,Restaurant
13967,Akira Back İstanbul,Restaurant
13968,Sia Eli,Restaurant
13969,SOTA ALAÇATI,Restaurant
13970,Orkide Balık,Restaurant
13971,İsabey Bağevi,Restaurant
13972,AŞEKA,Restaurant
13973,Zuma İstanbul,Restaurant
13974,Esca,Restaurant
13975,Gorgoli,Restaurant
13976,Saklı Konak Cappadocia,Restaurant
13977,Kasap Fuat Çeşme,Restaurant
13978,ONNO Grill & Bar,Restaurant
13979,Havuş Lokantası,Restaurant
13980,Kornél,Restaurant
13981,Roka Bahçe,Restaurant
13982,telezzüz,Restaurant
13983,Gula Urla,Restaurant
13984,Spago Istanbul by Wolfgang Puck,Restaurant
13985,Lokanta Feriye,Restaurant
13986,Fauna,Restaurant
13987,Tuti,Restaurant
13988,Hakkasan Bodrum,Restaurant
13989,Terakki,Restaurant
13990,Sıralı Kebap,Restaurant
13991,Maromi İstanbul,Restaurant
13992,The BARN,Restaurant
13993,Seten,Restaurant
13994,Nahita Cappadocia,Restaurant
13995,Terrazza Italia,Restaurant
13996,Balıkçı Kahraman,Restaurant
13997,Park Fora Balık ve Deniz Ürünleri Restoranı,Restaurant
13998,29,Restaurant
13999,Kıyı Restaurant,Restaurant
14000,Hakkasan İstanbul,Restaurant
14001,BİZ İstanbul,Restaurant
14002,Avlu Restaurant,Restaurant
14003,Khorasani,Restaurant
14004,Seki Restaurant,Restaurant
14005,Karnas Vineyards,Restaurant
14006,Lokanta Limu,Restaurant
14007,Scappi,Restaurant
14008,St. Regis Brasserie,Restaurant
14009,Giritli,Restaurant
14010,Aheste,Restaurant
14011,Kurul Bitez,Restaurant
14012,Dereköy Lokantası,Restaurant
14013,Kısmet Lokantası,Restaurant
14014,ROKA,Restaurant
14015,DAMES,Restaurant
14016,Le Limonadier,Restaurant
14017,Maison Seed,Restaurant
14018,Les 9 névés,Restaurant
14019,Breizh Café Megève,Restaurant
14020,Le Café de la Poste,Restaurant
14021,HANADA,Restaurant
14022,Jip,Restaurant
14023,Philia,Restaurant
14024,HuThoPi,Restaurant
14025,Erre,Restaurant
14026,L'Andouille,Restaurant
14027,Chalet Flachaire,Restaurant
14028,Maison Akène,Restaurant
14029,Le M - Domaine de Montagne,Restaurant
14030,Gourmand,Restaurant
14031,Le Sonney,Restaurant
14032,L'Artémisia,Restaurant
14033,Thelma,Restaurant
14034,Lulu le Bistrot,Restaurant
14035,Les Loges,Restaurant
14036,Les Dodus,Restaurant
14037,Métive,Restaurant
14038,Le Camélia,Restaurant
14039,La Bagatelle,Restaurant
14040,L'O de Source,Restaurant
14041,Le Castellane - Château Le Prieuré,Restaurant
14042,L'Ouvrière,Restaurant
14043,Le Pré Fillet,Restaurant
14044,Keri,Restaurant
14045,das Schrei,Restaurant
14046,Flores Raras,Restaurant
14047,JAJA,Restaurant
14048,Arc Restaurant,Restaurant
14049,Brasserie Tafern,Restaurant
14050,Gestütsgasthof Offenhausen,Restaurant
14051,Assonica,Restaurant
14052,SUSHO,Restaurant
14053,HYG Restaurant & Bar,Restaurant
14054,La Scarpetta,Restaurant
14055,Maza,Restaurant
14056,Les Jardins de la Tour,Restaurant
14057,Berghuus Radons,Restaurant
14058,Genießerei am Markt - Steiermark(t)dinner by Alexander Posch,Restaurant
14059,Gasthaus Fuchs,Restaurant
14060,Zimmerl,Restaurant
14061,Arravané,Restaurant
14062,Goldenes Bründl,Restaurant
14063,Schlossküche Walpersdorf Blauenstein,Restaurant
14064,Heurigenhof Bründlmayer,Restaurant
14065,Wirtshaus Molzbachhof,Restaurant
14066,Gasthaus Tante Liesl,Restaurant
14067,Lercher's Wirtshaus,Restaurant
14068,GansFein,Restaurant
14069,Jamek,Restaurant
14070,Sodoma,Restaurant
14071,Prandtauerhof Gutshofrestaurant,Restaurant
14072,Taxenbacherhof,Restaurant
14073,Imok Smoke Dining,Restaurant
14074,Moemiljip,Restaurant
14075,Original Numbers,Restaurant
14076,Jin Dweji Gomtang,Restaurant
14077,Pyeongsanok,Restaurant
14078,Andeok,Restaurant
14079,RADICE,Restaurant
14080,Manjuji Hakuran,Restaurant
14081,NELU KORAIBASHI,Restaurant
14082,Mishimatei,Restaurant
14083,MUBE,Restaurant
14084,Korean Restaurant Byeoleeya,Restaurant
14085,ava,Restaurant
14086,Pebble,Restaurant
14087,PITAK GOHAN,Restaurant
14088,Ukitacho Ima,Restaurant
14089,74 Charlotte Street by Ben Murphy,Restaurant
14090,Pignut & The Hare,Restaurant
14091,Vinette,Restaurant
14092,Restaurant FIR,Restaurant
14093,Cicoria,Restaurant
14094,Hevva!,Restaurant
14095,Lury,Restaurant
14096,Corenucopia by Clare Smyth,Restaurant
14097,Mezzogiorno by Francesco Mazzei,Restaurant
14098,Restaurant 1812,Restaurant
14099,Lilibet's,Restaurant
14100,The Old Spot,Restaurant
14101,Pilgrim,Restaurant
14102,Tobi Masa,Restaurant
14103,Parnham Restaurant,Restaurant
14104,Petty Fours,Restaurant
14105,BELLY,Restaurant
14106,Bonheur by Matt Abé,Restaurant
14107,Roam,Restaurant
14108,Blackthorn,Restaurant
14109,Rosi,Restaurant
14110,Kaldero,Restaurant
14111,Kerfield Arms,Restaurant
14112,Bryn Williams at Theatr Clwyd,Restaurant
14113,Cinque Foglie,Restaurant
14114,CR21,Restaurant
14115,Barlèsh,Restaurant
14116,Terracotta,Restaurant
14117,Osteria Erbaluce,Restaurant
14118,Peculiare Restaurant,Restaurant
14119,Dabbanna,Restaurant
14120,Castel Flavon - Haselburg,Restaurant
14121,I Mori,Restaurant
14122,Badalamenti Cucina e Bottega,Restaurant
14123,Monsoon,Restaurant
14124,HOYA,Restaurant
14125,Sansan Bistro,Restaurant
14126,Yu Yu 1969,Restaurant
14127,Yi Ge Rice Vermicelli,Restaurant
14128,Le Cercle de Montaigne,Restaurant
14129,Épopée,Restaurant
14130,La Table 1625,Restaurant
14131,L'Épicurieux chez Luc,Restaurant
14132,Vertfeuille,Restaurant
14133,L'Échappée Belle,Restaurant
14134,Café des Musiciens,Restaurant
14135,Le Relais de la Rance,Restaurant
14136,L'Athome,Restaurant
14137,Les Quatre Saisons,Restaurant
14138,Auberge du Moulin de Léré,Restaurant
14139,Castel de Très Girard,Restaurant
14140,SAGE,Restaurant
14141,Host,Restaurant
14142,Balafenn,Restaurant
14143,Auberge de Valestalière,Restaurant
14144,Bistrot August,Restaurant
14145,La Table de Jean,Restaurant
14146,Holodeck,Restaurant
14147,Maison K,Restaurant
14148,Restaurant du Blavet,Restaurant
14149,Bienheureux,Restaurant
